,user_id,auction_id,cat_id,cat1,buy_mount,day,birthday,age
769,921137911,14081707736,50014278,3,1,2014/7/14,2014/7/14,0
770,224653845,21199179062,50012451,1,1,2013/9/22,2011/11/14,1.86
771,829440261,41878489605,50018831,3,2,2014/12/2,2013/12/18,0.96
772,1978481429,37359277254,121434042,3,1,2014/7/4,2013/8/29,0.85
773,674451014,15172512114,50014250,2,2,2014/1/10,2011/1/15,2.99
774,602646492,41909727679,50009550,3,1,2014/12/12,2013/7/12,1.42
775,280347691,14459780250,50016704,4,1,2013/6/15,2013/4/6,0.19
776,870525985,37163034185,50018831,3,1,2014/10/5,2014/9/3,0.09
777,330830,37313685773,50006602,1,6,2014/11/5,2009/10/7,5.08
778,55867871,38258666401,50010558,1,1,2014/4/30,2012/6/23,1.85
780,12631429,7668402786,50012471,3,1,2014/7/7,2013/4/8,1.25
781,750833184,37665648092,50010557,1,1,2014/4/23,2010/11/4,3.47
782,62380766,14836460759,50014129,2,1,2012/12/5,2012/3/13,0.73
783,37613228,22205176670,50018831,3,1,2013/10/12,2012/3/21,1.56
784,1023634940,16297650924,50146022,1,1,2013/3/4,2011/12/28,1.18
785,23779676,35815090306,50012451,1,1,2013/11/11,2010/1/9,3.84
786,2176939646,37616480055,50012458,3,1,2014/11/11,2014/1/10,0.84
787,672166297,15781119704,50012360,5,1,2013/12/3,2013/10/24,0.11
788,53224585,25781688035,50009542,3,1,2013/6/21,2011/6/3,2.05
789,25807593,14593091524,50026459,4,5,2014/7/22,2014/11/22,-0.34
790,43241697,19671833975,50012367,5,1,2014/2/13,2012/5/12,1.76
791,36134771,15770194630,50009542,3,1,2013/7/24,2014/11/17,-1.32
792,898630655,38066384082,50010558,1,9,2014/6/6,2012/11/2,1.59
793,1771335722,37777584394,50012367,5,1,2014/3/21,2012/8/8,1.62
794,191994688,18824675650,50012788,2,1,2014/7/15,2013/3/19,1.32
795,783771062,18753199528,50012485,3,1,2014/4/11,2012/10/5,1.52
796,709021222,41601299670,50010566,1,1,2014/12/10,2012/11/1,2.11
797,678340978,21169723076,121406040,4,1,2014/5/30,2014/8/25,-0.24
798,509990590,14995199480,50012548,3,1,2014/6/2,2014/4/4,0.16
799,53538638,39574997596,121408024,1,1,2014/9/9,2013/11/6,0.84
800,358097309,35594492739,50007140,2,1,2015/1/21,2013/9/15,1.35
801,925964568,37303254540,121424027,1,1,2014/5/19,2009/3/30,5.14
802,113093326,16192594477,50006094,2,1,2013/5/27,2012/11/26,0.5
803,824754611,16740240802,50023591,4,1,2012/9/16,2012/11/8,-0.15
804,264839494,12633743728,50013207,1,1,2013/9/7,2007/7/29,6.12
805,728844788,16908779573,121394024,1,1,2014/10/15,2014/5/27,0.39
806,1671080225,18695694565,50010555,1,1,2014/4/28,2014/3/9,0.14
807,53917099,35857424331,50012451,1,1,2013/11/13,2011/9/21,2.15
808,155835737,40249904427,50012431,3,1,2014/9/27,2014/6/15,0.28
809,1089343761,41449997544,50013636,1,1,2014/10/9,2013/12/5,0.84
810,129162752,12757496000,50010566,1,1,2013/5/22,2010/11/13,2.52
811,139491685,35103787688,50023722,2,1,2013/10/31,2012/5/3,1.5
812,2391404843,40200591008,50010555,1,1,2015/1/10,2014/9/16,0.32
813,134536342,18519472878,50018831,3,1,2012/9/12,2012/5/21,0.31
814,332182758,14281728685,50006032,4,1,2012/12/21,2012/7/14,0.44
815,316263477,20742820532,211122,6,1,2012/11/11,2011/7/17,1.32
816,883771195,3720949076,211122,6,2,2013/8/20,2012/7/11,1.11
817,105361095,17973523949,50018831,3,1,2013/1/28,2013/1/16,0.03
818,71726532,38898923007,121466023,1,1,2014/7/9,2011/5/15,3.15
819,59265016,22117023208,50018831,3,6,2013/12/26,2013/2/15,0.86
820,51103674,20437260826,50007140,2,1,2013/5/1,2011/8/17,1.71
821,552289829,20724224674,211122,6,9,2013/3/3,2008/12/23,4.19
822,52313002,38501683669,50016468,1,4,2014/6/24,2006/4/15,8.2
823,56819773,19254982267,50010558,1,1,2013/9/5,2008/8/12,5.07
824,56340436,15578534539,50023640,2,1,2013/1/23,2008/1/6,5.05
825,1890948217,40622218547,121394024,1,1,2014/9/18,2013/9/17,1
826,371646807,40340954604,50010555,1,1,2014/12/27,2014/9/15,0.28
827,1132472679,35324195853,50018831,3,1,2015/1/31,2014/10/30,0.25
828,648783804,35109818370,50006602,1,1,2013/10/15,2007/6/9,6.36
829,141595593,16902388198,50016243,2,1,2014/4/25,2008/12/22,5.34
830,175524797,36260979423,50023531,2,1,2014/2/24,2009/5/16,4.78
831,356049284,9875230962,50008875,2,1,2014/5/6,2009/7/15,4.81
832,104211743,36115296871,50018824,6,2,2013/12/4,2013/2/19,0.79
833,381275366,35049183686,50014744,3,1,2013/11/11,2013/7/9,0.34
834,643563115,40568847479,50010549,1,1,2014/12/12,2011/8/8,3.35
835,54366478,25194340028,50023531,2,1,2015/1/23,2010/12/10,4.12
836,128693368,16317457631,50006602,1,1,2013/7/20,2010/7/20,3
837,22733878,27158088929,50023591,4,1,2013/12/23,2009/1/16,4.94
838,54451652,19556758674,50006602,1,1,2014/12/30,2010/6/2,4.58
839,549274183,37038024448,50018831,3,1,2014/12/9,2012/9/28,2.2
840,769346515,13257725125,50005982,3,1,2012/7/11,2014/5/2,-1.81
841,94472106,20550040389,50013711,1,1,2012/12/24,2009/11/5,3.14
842,259538915,19545202238,50018825,6,40,2014/2/18,2012/4/23,1.82
843,85189793,21168240511,50013207,1,1,2012/11/28,2009/3/13,3.72
846,1593516816,25170396249,50023660,2,1,2013/5/25,2009/6/18,3.94
847,571159301,40021926193,50014278,3,1,2014/8/22,2011/7/20,3.09
848,651493549,36506672264,50023692,2,1,2014/2/21,2011/11/8,2.29
849,606918860,10837123744,50018855,6,1,2013/6/23,2012/6/27,0.99
850,644854097,35461440284,50018831,3,1,2014/6/17,2014/3/18,0.25
851,36789289,17884536890,50016704,4,1,2013/12/30,2013/6/11,0.55
852,82413736,19047913391,50023661,2,1,2014/7/27,2011/9/20,2.85
853,156942952,37715622717,121414042,4,1,2014/6/14,2013/12/27,0.46
854,81793389,4192029603,50012396,4,1,2013/3/18,2013/9/4,-0.47
855,98425070,40430138951,50007011,1,1,2014/12/12,2014/1/27,0.87
856,422641140,16012394220,50007140,2,1,2012/9/27,2012/8/20,0.1
857,168252385,36374695899,50007011,1,1,2014/1/21,2013/1/27,0.98
858,73973378,26396504540,50013078,2,1,2014/1/21,2012/4/4,1.8
859,260087412,37438845897,50018831,3,1,2014/4/11,2013/3/9,1.09
860,385135931,19162616509,50010545,1,1,2013/2/21,2014/11/4,-1.7
861,1850552006,22455807963,50006602,1,2,2014/1/6,2014/1/25,-0.05
862,292966044,16981151324,50010549,1,1,2012/11/11,2010/9/16,2.16
863,1040350341,19644870678,50023591,4,1,2014/2/24,2014/6/28,-0.34
864,198772898,40590019735,121382051,3,1,2014/9/9,2014/11/15,-0.18
865,787693926,16224279134,50013207,1,1,2013/3/31,2008/12/26,4.26
866,67828543,14922603690,121448025,1,1,2014/9/16,2012/12/27,1.72
867,33062883,37219507191,50013207,1,1,2014/5/9,2010/8/14,3.74
868,287230352,36551323123,50023670,2,1,2014/2/11,2009/3/16,4.91
869,153843973,24461432324,50023670,2,1,2013/12/18,2008/2/24,5.82
870,143220732,36614249895,50010542,1,1,2014/10/10,2008/12/16,5.82
871,1656319652,38249174431,50010558,1,1,2014/4/16,2015/1/8,-0.73
872,75343881,17908085498,50013636,1,1,2013/4/13,2012/2/25,1.13
873,678827114,18882600035,50012730,3,2,2012/11/3,2013/1/19,-0.21
874,649346959,19337772250,50014268,3,1,2013/4/17,2013/4/27,-0.03
875,814243609,7942419411,50009540,3,1,2012/12/20,2013/1/10,-0.06
876,107865814,8178914719,50023777,2,1,2014/5/29,2012/6/20,1.94
877,27488537,40537997104,50013207,1,1,2014/8/11,2009/6/16,5.16
878,157720562,22257223300,50009547,3,1,2015/1/24,2014/8/31,0.4
879,460727512,26209400280,50018831,3,3,2013/12/22,2009/7/22,4.42
880,779336988,19058008657,50012451,1,1,2012/9/7,2010/3/10,2.5
881,664444918,40719234627,50010558,1,1,2014/9/20,2011/9/27,2.98
882,775425752,37667489990,50013187,2,1,2014/5/26,2014/8/30,-0.26
884,1862594497,17150876686,50023670,2,1,2013/12/18,2010/1/5,3.95
885,718858754,24395160617,50013636,1,1,2013/5/13,2011/10/15,1.58
886,83359531,25168468921,50009540,3,1,2013/7/26,2011/2/5,2.47
887,26629842,41721177698,50010544,1,1,2014/12/12,2013/11/24,1.05
888,376448732,18698129526,50010566,1,1,2013/9/9,2006/3/7,7.52
889,838547338,24881140136,50010558,1,1,2013/6/7,2012/12/18,0.47
890,367595379,24285048902,50012451,1,1,2014/2/27,2010/9/23,3.43
891,34296803,2871416722,50008875,2,1,2013/9/24,2009/4/14,4.45
892,102571912,14243394387,50006602,1,1,2012/8/2,2010/11/16,1.71
893,799287214,24289020782,50014274,3,1,2013/6/25,2012/8/13,0.87
894,20087991,37848480268,50016706,4,1,2014/6/1,2010/8/8,3.82
895,867290915,25354416045,50013636,1,1,2014/7/4,2007/2/7,7.41
896,515908401,40106626875,50013207,1,1,2014/8/8,2011/7/14,3.07
897,279787751,37469126057,50023715,2,1,2014/3/20,2013/9/14,0.51
898,721803445,27541700398,50013636,1,1,2013/12/30,2008/8/8,5.4
899,403168768,38978433711,50018831,3,1,2014/7/19,2013/12/17,0.59
900,714919791,12605082527,50228021,3,1,2013/1/11,2012/3/16,0.82
901,733070564,42557673678,50010549,1,1,2015/1/17,2014/12/17,0.08
902,87526273,19733405881,50013636,1,1,2013/11/26,2010/11/1,3.07
903,272757969,43352070226,50010544,1,1,2015/1/21,2011/2/24,3.91
904,14510892,35241818543,203527,2,1,2013/11/22,2014/8/12,-0.72
905,1817973372,15283087345,50016454,2,1,2014/8/3,2012/2/23,2.44
907,99519637,4101836471,50012777,3,1,2013/10/7,2014/8/6,-0.83
908,131802832,37536988312,50013207,1,1,2014/9/20,2012/4/5,2.46
909,849430227,22604419844,50006602,1,2,2013/12/11,2014/6/19,-0.52
910,504846829,43161044611,50012564,3,5,2015/1/19,2013/10/24,1.24
911,86731623,36255777443,50010557,1,1,2013/12/13,2013/12/26,-0.04
912,124333754,4347434860,50018824,6,1,2014/10/21,2014/3/23,0.58
913,653290859,15201138534,50010558,1,1,2012/9/14,2007/8/20,5.07
914,47742510,13518730030,121398035,4,1,2014/10/19,2014/7/27,0.23
915,112175464,39475654625,50008845,2,1,2014/7/29,2014/1/1,0.57
916,1672630998,36962807964,50006602,1,3,2014/3/25,2014/3/2,0.06
917,442973445,8949249584,50023663,2,1,2013/11/13,2013/5/20,0.48
918,18382012,27095116998,50002524,2,1,2013/12/31,2009/5/30,4.59
919,274379633,41639051049,50013881,2,1,2015/1/18,2014/6/27,0.56
920,705109899,35673255097,50024842,1,1,2013/11/15,2015/3/18,-1.34
921,633734925,35723840617,50010236,3,1,2014/1/17,2012/3/24,1.82
922,1822398971,41617854706,211122,6,1,2014/10/22,2013/5/8,1.46
923,306716492,41171540130,50012432,3,1,2015/1/12,2015/3/1,-0.13
924,108083003,37933952657,211122,6,1,2014/11/26,2014/12/6,-0.03
925,217491793,40733937812,50023777,2,1,2014/11/11,2013/2/10,1.75
926,52971251,14733059304,50012449,1,1,2014/2/26,2013/6/17,0.7
927,299196791,38217159047,50013187,2,26,2014/5/21,2014/3/31,0.14
928,224292962,18387768742,50228021,3,3,2015/1/20,2012/12/13,2.1
929,1577585731,19799317492,50010558,1,1,2014/1/6,2013/3/21,0.8
930,1836568285,41204717346,50010566,1,1,2014/10/19,2011/11/23,2.91
931,517793335,16719576868,50006843,6,2,2012/7/10,2011/7/10,1
932,31465015,15284214987,50006823,2,1,2013/12/2,2012/6/1,1.5
933,42687654,36544264727,50010538,1,1,2014/1/6,2009/5/15,4.65
934,401026519,20175111454,50015841,2,1,2013/6/4,2011/3/20,2.21
935,58463787,35348722557,203527,2,1,2013/10/26,2010/9/28,3.08
936,126581934,17509603102,50010544,1,1,2012/12/8,2011/5/19,1.56
937,1070284684,26778408178,50013207,1,1,2013/9/27,2011/12/29,1.75
938,67985523,20193534613,50014271,3,1,2014/1/2,2012/7/13,1.47
939,1076986436,15117929670,50013636,1,1,2013/5/29,2012/3/20,1.19
940,886997790,14575287408,50013207,1,1,2013/5/8,2014/11/30,-1.56
941,1052158519,25605368474,50023637,2,1,2014/1/14,2012/3/29,1.8
942,468484747,14659086347,50010558,1,1,2013/5/20,2011/5/31,1.97
943,62879667,35633055239,121394024,1,1,2014/12/12,2011/12/5,3.02
944,54925736,12310877181,50006602,1,1,2013/10/19,2013/4/28,0.48
945,200849884,17009939906,50012451,1,1,2012/11/12,2006/1/13,6.84
946,296255521,35594754309,50012365,5,2,2014/1/12,2012/9/15,1.33
947,59069103,10491058986,251725,2,1,2012/7/19,2006/4/13,6.27
948,379910739,12881672070,50012451,1,2,2012/9/4,2011/2/26,1.52
949,67443207,18921322045,50012360,5,1,2013/8/2,2008/1/1,5.59
950,685332320,12781785338,50018831,3,2,2013/6/1,2012/2/23,1.27
951,389326420,17164967407,50006820,2,1,2014/9/16,2013/7/17,1.17
952,359840716,17513925908,50013207,1,1,2013/3/18,2009/1/20,4.16
953,1372572,16915013171,50008845,2,1,2013/3/27,2012/1/30,1.16
954,54855720,39635136808,50018436,3,2,2014/9/13,2013/1/28,1.62
